Objectid,Year,County,City,Medprice,Medprice_Ia,Percentchngprice,Percentchngpriceia,Source
1886,2019,Solano County,Rio Vista,389000,409000,0.935323383084577,0.182080924855491,Zillow
1887,2019,Solano County,Suisun City,410000,431000,1.135416666666666,0.302114803625378,Zillow
1888,2019,Solano County,Vacaville,458000,481000,1.191387559808613,0.33983286908078,Zillow
1889,2019,Solano County,Vallejo,423000,444000,1.18041237113402,0.325373134328358,Zillow
1890,2019,Sonoma County,Cloverdale,550000,577000,1.156862745098039,0.317351598173516,Zillow
1891,2019,Sonoma County,Cotati,574000,602000,1.110294117647059,0.283582089552239,Zillow
1892,2019,Sonoma County,Healdsburg,859000,902000,1.1475,0.312954876273654,Zillow
1893,2019,Sonoma County,Petaluma,709000,744000,1.201863354037267,0.340540540540541,Zillow
1894,2019,Sonoma County,Rohnert Park,553000,580000,1.151750972762646,0.312217194570136,Zillow
1895,2019,Sonoma County,Santa Rosa,579000,608000,1.168539325842697,0.324618736383442,Zillow
1896,2019,Sonoma County,Sebastopol,835000,877000,1.18586387434555,0.334855403348554,Zillow
1897,2019,Sonoma County,Sonoma,789000,829000,1.138211382113821,0.307570977917981,Zillow
1898,2019,Sonoma County,Windsor,625000,656000,1.240143369175627,0.366666666666667,Zillow
1899,2020,Alameda County,Alameda,1031000,1064000,1.677922077922078,0.607250755287009,Zillow
1900,2020,Alameda County,Albany,1074000,1109000,2.104046242774566,0.863865546218487,Zillow
1901,2020,Alameda County,Berkeley,1314000,1357000,1.952808988764045,0.773856209150327,Zillow
1902,2020,Alameda County,Dublin,962000,992000,1.466666666666667,0.478390461997019,Zillow
1903,2020,Alameda County,Emeryville,543000,560000,1.935135135135135,0.755485893416928,Zillow
1904,2020,Alameda County,Fremont,1103000,1138000,1.917989417989418,0.750769230769231,Zillow
1905,2020,Alameda County,Hayward,680000,702000,1.585551330798479,0.553097345132743,Zillow
1906,2020,Alameda County,Livermore,809000,836000,1.414925373134328,0.451388888888889,Zillow
1907,2020,Alameda County,Newark,933000,963000,1.87962962962963,0.728904847396768,Zillow
1908,2020,Alameda County,Oakland,765000,789000,2.011811023622047,0.805491990846682,Zillow
1909,2020,Alameda County,Piedmont,2236000,2308000,3.087751371115174,1.452709883103082,Zillow
1910,2020,Alameda County,Pleasanton,1159000,1197000,1.525054466230937,0.517110266159696,Zillow
1911,2020,Alameda County,San Leandro,681000,703000,1.579545454545455,0.545054945054945,Zillow
1912,2020,Alameda County,Union City,916000,946000,1.759036144578313,0.659649122807018,Zillow
1913,2020,Contra Costa County,Antioch,546000,564000,0.551136363636364,-0.067768595041322,Zillow
1914,2020,Contra Costa County,Brentwood,641000,662000,1.015723270440252,0.208029197080292,Zillow
1915,2020,Contra Costa County,Clayton,1044000,1078000,,,Zillow
1916,2020,Contra Costa County,Concord,497000,513000,2.10625,0.858695652173913,Zillow
1917,2020,Contra Costa County,Danville,1721000,1777000,1.370523415977961,0.422738190552442,Zillow
1918,2020,Contra Costa County,Hercules,755000,780000,,,Zillow
1919,2020,Contra Costa County,Lafayette,1301000,1342000,1.314946619217082,0.387797311271975,Zillow
1920,2020,Contra Costa County,Martinez,598000,618000,1.460905349794239,0.478468899521531,Zillow
1921,2020,Contra Costa County,Moraga,1329000,1372000,,,Zillow
1922,2020,Contra Costa County,Oakley,556000,574000,1.180392156862745,0.310502283105023,Zillow
1923,2020,Contra Costa County,Orinda,2009000,2074000,,,Zillow
1924,2020,Contra Costa County,Pittsburg,587000,606000,1.111510791366907,0.267782426778243,Zillow
1925,2020,Contra Costa County,Pleasant Hill,757000,781000,0.781176470588235,0.066939890710382,Zillow
1926,2020,Contra Costa County,Richmond,592000,611000,1.285714285714286,0.373033707865168,Zillow
1927,2020,Contra Costa County,San Pablo,445000,459000,1.680722891566265,0.604895104895105,Zillow
1928,2020,Contra Costa County,San Ramon,1264000,1305000,1.700854700854701,0.623134328358209,Zillow
1929,2020,Contra Costa County,Walnut Creek,930000,960000,1.354430379746836,0.413843888070692,Zillow
1930,2020,Marin County,Belvedere,3890000,4015000,0.925742574257426,0.15639400921659,Zillow
1931,2020,Marin County,Corte Madera,1477000,1525000,1.092067988668555,0.256177924217463,Zillow
1932,2020,Marin County,Fairfax,970000,1001000,1.081545064377682,0.248129675810474,Zillow
1933,2020,Marin County,Larkspur,1725000,1780000,1.422752808988764,0.453061224489796,Zillow
1934,2020,Marin County,Mill Valley,1644000,1697000,1.065326633165829,0.240497076023392,Zillow
1935,2020,Marin County,Novato,862000,889000,0.937078651685393,0.160574412532637,Zillow
1936,2020,Marin County,Ross,3234000,3338000,1.34178131788559,0.406065711878686,Zillow
1937,2020,Marin County,San Anselmo,1263000,1303000,1.166380789022298,0.300399201596806,Zillow
1938,2020,Marin County,San Rafael,1117000,1153000,1.127619047619048,0.276854928017719,Zillow
1939,2020,Marin County,Sausalito,1350000,1393000,1.045454545454545,0.227312775330396,Zillow
1940,2020,Marin County,Tiburon,2544000,2626000,1.0352,0.222532588454376,Zillow
1941,2020,Napa County,American Canyon,598000,618000,2.051020408163265,0.828402366863905,Zillow
1942,2020,Napa County,Calistoga,979000,1011000,1.465994962216625,0.478070175438597,Zillow
1943,2020,Napa County,Napa,693000,716000,1.595505617977528,0.559912854030501,Zillow
1944,2020,Napa County,Yountville,985000,1017000,0.633499170812604,-0.019286403085825,Zillow
1945,2020,San Francisco County,San Francisco,1395000,1440000,1.876288659793814,0.724550898203593,Zillow
1946,2020,San Mateo County,Atherton,6707000,6922000,1.28284547311096,0.37042169867353,Zillow
1947,2020,San Mateo County,Belmont,1844000,1904000,1.89937106918239,0.740402193784278,Zillow
1948,2020,San Mateo County,Brisbane,1081000,1116000,1.468036529680366,0.48207171314741,Zillow
1949,2020,San Mateo County,Burlingame,2336000,2411000,2.08179419525066,0.850345356868764,Zillow
1950,2020,San Mateo County,Colma,1032000,1065000,1.65979381443299,0.594311377245509,Zillow
1951,2020,San Mateo County,Daly City,1083000,1118000,1.911290322580645,0.746875,Zillow
1952,2020,San Mateo County,East Palo Alto,954000,985000,1.679775280898876,0.609477124183007,Zillow
1953,2020,San Mateo County,Foster City,1590000,1641000,1.880434782608696,0.729188619599578,Zillow
1954,2020,San Mateo County,Half Moon Bay,1288000,1329000,1.312387791741472,0.385818561001043,Zillow
1955,2020,San Mateo County,Hillsborough,4546000,4692000,1.594748858447489,0.558286283626702,Zillow
1956,2020,San Mateo County,Menlo Park,2489000,2569000,2.358974358974359,1.014901960784314,Zillow
1957,2020,San Mateo County,Millbrae,1740000,1796000,1.757527733755943,0.655299539170507,Zillow
1958,2020,San Mateo County,Pacifica,1127000,1163000,1.683333333333333,0.610803324099723,Zillow
1959,2020,San Mateo County,Portola Valley,3750000,3870000,1.142857142857143,0.286141575274177,Zillow
1960,2020,San Mateo County,Redwood City,1602000,1653000,1.891696750902527,0.734522560335782,Zillow
1961,2020,San Mateo County,San Bruno,1162000,1199000,1.971867007672634,0.78422619047619,Zillow
1962,2020,San Mateo County,San Carlos,1971000,2034000,2.041666666666666,0.827493261455526,Zillow
1963,2020,San Mateo County,San Mateo,1440000,1486000,1.840236686390532,0.704128440366972,Zillow
1964,2020,San Mateo County,South San Francisco,1107000,1143000,1.853092783505155,0.713643178410795,Zillow
1965,2020,San Mateo County,Woodside,3748000,3868000,1.393358876117497,0.437383872166481,Zillow
1966,2020,Santa Clara County,Campbell,1338000,1381000,1.871244635193133,0.721945137157107,Zillow
1967,2020,Santa Clara County,Cupertino,2187000,2258000,1.94743935309973,0.770980392156863,Zillow
1968,2020,Santa Clara County,Gilroy,796000,822000,0.980099502487562,0.187861271676301,Zillow
1969,2020,Santa Clara County,Los Altos,3273000,3378000,1.732053422370618,0.639805825242718,Zillow
1970,2020,Santa Clara County,Los Altos Hills,4463000,4606000,1.232616308154077,0.340122199592668,Zillow
1971,2020,Santa Clara County,Los Gatos,2000000,2064000,1.398081534772182,0.439330543933054,Zillow
1972,2020,Santa Clara County,Milpitas,1072000,1107000,1.633906633906634,0.583690987124464,Zillow
1973,2020,Santa Clara County,Monte Sereno,3221000,3324000,1.126072607260726,0.276497695852534,Zillow
1974,2020,Santa Clara County,Morgan Hill,986000,1017000,1.058455114822547,0.235722964763062,Zillow
1975,2020,Santa Clara County,Mountain View,1736000,1792000,2.122302158273381,0.874476987447699,Zillow
1976,2020,Santa Clara County,Palo Alto,3068000,3167000,1.872659176029963,0.724945533769063,Zillow
1977,2020,Santa Clara County,San Jose,1053000,1087000,1.574572127139364,0.544034090909091,Zillow
1978,2020,Santa Clara County,Santa Clara,1303000,1345000,1.954648526077098,0.774406332453826,Zillow
1979,2020,Santa Clara County,Saratoga,2826000,2917000,1.4133219470538,0.449080973671138,Zillow
1980,2020,Santa Clara County,Sunnyvale,1631000,1683000,2.112595419847328,0.865853658536586,Zillow
1981,2020,Solano County,Benicia,642000,662000,1.229166666666666,0.337373737373737,Zillow
1982,2020,Solano County,Dixon,455000,470000,1.198067632850242,0.316526610644258,Zillow
1983,2020,Solano County,Fairfield,475000,491000,1.240566037735849,0.345205479452055,Zillow
1984,2020,Solano County,Rio Vista,396000,409000,0.970149253731343,0.182080924855491,Zillow
1985,2020,Solano County,Suisun City,420000,434000,1.1875,0.311178247734139,Zillow
1986,2020,Solano County,Vacaville,472000,488000,1.258373205741627,0.35933147632312,Zillow
1987,2020,Solano County,Vallejo,432000,446000,1.22680412371134,0.33134328358209,Zillow
1988,2020,Sonoma County,Cloverdale,556000,574000,1.180392156862745,0.310502283105023,Zillow
1989,2020,Sonoma County,Cotati,581000,600000,1.136029411764706,0.279317697228145,Zillow
1990,2020,Sonoma County,Healdsburg,851000,878000,1.1275,0.27802037845706,Zillow
1991,2020,Sonoma County,Petaluma,725000,748000,1.251552795031056,0.347747747747748,Zillow
1992,2020,Sonoma County,Rohnert Park,566000,584000,1.202334630350195,0.321266968325792,Zillow
1993,2020,Sonoma County,Santa Rosa,590000,609000,1.209737827715356,0.326797385620915,Zillow
1994,2020,Sonoma County,Sebastopol,868000,896000,1.272251308900524,0.363774733637747,Zillow
1995,2020,Sonoma County,Sonoma,807000,833000,1.186991869918699,0.313880126182965,Zillow
1996,2020,Sonoma County,Windsor,640000,660000,1.293906810035842,0.375,Zillow
1997,2021,Alameda County,Alameda,1224000,1224000,2.179220779220779,0.848942598187311,Zillow
1998,2021,Alameda County,Albany,1274000,1274000,2.682080924855491,1.141176470588235,Zillow
1999,2021,Alameda County,Berkeley,1532000,1532000,2.442696629213483,1.002614379084967,Zillow
2000,2021,Alameda County,Dublin,1185000,1185000,2.038461538461538,0.76602086438152,Zillow
2001,2021,Alameda County,Emeryville,578000,578000,2.124324324324324,0.811912225705329,Zillow
2002,2021,Alameda County,Fremont,1331000,1331000,2.521164021164021,1.047692307692308,Zillow
2003,2021,Alameda County,Hayward,827000,827000,2.144486692015209,0.829646017699115,Zillow
2004,2021,Alameda County,Livermore,1012000,1012000,2.02089552238806,0.756944444444444,Zillow
2005,2021,Alameda County,Newark,1137000,1137000,2.509259259259259,1.04129263913824,Zillow
2006,2021,Alameda County,Oakland,909000,909000,2.578740157480315,1.080091533180778,Zillow
2007,2021,Alameda County,Piedmont,2663000,2663000,3.868372943327239,1.829968119022316,Zillow
2008,2021,Alameda County,Pleasanton,1437000,1437000,2.130718954248366,0.821292775665399,Zillow
2009,2021,Alameda County,San Leandro,836000,836000,2.166666666666666,0.837362637362637,Zillow
2010,2021,Alameda County,Union City,1163000,1163000,2.503012048192771,1.040350877192982,Zillow
2011,2021,Contra Costa County,Antioch,651000,651000,0.849431818181818,0.07603305785124,Zillow
2012,2021,Contra Costa County,Brentwood,799000,799000,1.512578616352201,0.458029197080292,Zillow
2013,2021,Contra Costa County,Clayton,1274000,1274000,,,Zillow
2014,2021,Contra Costa County,Concord,580000,580000,2.625,1.101449275362319,Zillow
2015,2021,Contra Costa County,Danville,2149000,2149000,1.960055096418733,0.720576461168935,Zillow
2016,2021,Contra Costa County,El Cerrito,1062000,1062000,,,Zillow
2017,2021,Contra Costa County,Hercules,918000,918000,,,Zillow
2018,2021,Contra Costa County,Lafayette,1587000,1587000,1.823843416370107,0.641158221302999,Zillow
2019,2021,Contra Costa County,Martinez,727000,727000,1.991769547325103,0.739234449760766,Zillow
2020,2021,Contra Costa County,Moraga,1621000,1621000,,,Zillow
2021,2021,Contra Costa County,Oakley,695000,695000,1.725490196078432,0.58675799086758,Zillow
2022,2021,Contra Costa County,Orinda,2528000,2528000,,,Zillow
2023,2021,Contra Costa County,Pittsburg,702000,702000,1.525179856115108,0.468619246861925,Zillow
2024,2021,Contra Costa County,Pleasant Hill,932000,932000,1.192941176470588,0.273224043715847,Zillow
2025,2021,Contra Costa County,Richmond,725000,725000,1.799227799227799,0.629213483146067,Zillow
2026,2021,Contra Costa County,San Pablo,546000,546000,2.289156626506024,0.909090909090909,Zillow
2027,2021,Contra Costa County,San Ramon,1578000,1578000,2.371794871794872,0.962686567164179,Zillow
2028,2021,Contra Costa County,Walnut Creek,1148000,1148000,1.906329113924051,0.690721649484536,Zillow
2029,2021,Marin County,Belvedere,4396000,4396000,1.176237623762376,0.266129032258064,Zillow
2030,2021,Marin County,Corte Madera,1700000,1700000,1.407932011331445,0.400329489291598,Zillow
2031,2021,Marin County,Fairfax,1182000,1182000,1.536480686695279,0.473815461346633,Zillow
2032,2021,Marin County,Larkspur,1954000,1954000,1.74438202247191,0.595102040816327,Zillow
2033,2021,Marin County,Mill Valley,1875000,1875000,1.355527638190955,0.370614035087719,Zillow
2034,2021,Marin County,Novato,1010000,1010000,1.269662921348315,0.318537859007833,Zillow
2035,2021,Marin County,Ross,3698000,3698000,1.677769732078204,0.55770850884583,Zillow
2036,2021,Marin County,San Anselmo,1527000,1527000,1.619210977701544,0.523952095808383,Zillow
2037,2021,Marin County,San Rafael,1292000,1292000,1.460952380952381,0.43078626799557,Zillow
2038,2021,Marin County,Sausalito,1505000,1505000,1.28030303030303,0.325991189427313,Zillow
2039,2021,Marin County,Tiburon,2889000,2889000,1.3112,0.344972067039106,Zillow
2040,2021,Napa County,American Canyon,713000,713000,2.637755102040816,1.109467455621302,Zillow
2041,2021,Napa County,Calistoga,1156000,1156000,1.91183879093199,0.690058479532164,Zillow
2042,2021,Napa County,Napa,825000,825000,2.089887640449438,0.797385620915033,Zillow
2043,2021,Napa County,Yountville,1152000,1152000,0.91044776119403,0.110896817743491,Zillow
2044,2021,San Francisco County,San Francisco,1441000,1441000,1.971134020618557,0.725748502994012,Zillow
2045,2021,San Mateo County,Atherton,7108000,7108000,1.41933287950987,0.407246089883192,Zillow
2046,2021,San Mateo County,Belmont,2100000,2100000,2.30188679245283,0.919561243144424,Zillow
2047,2021,San Mateo County,Brisbane,1188000,1188000,1.712328767123288,0.577689243027888,Zillow
2048,2021,San Mateo County,Burlingame,2547000,2547000,2.360158311345646,0.954719877206447,Zillow
2049,2021,San Mateo County,Colma,1074000,1074000,1.768041237113402,0.607784431137724,Zillow
2050,2021,San Mateo County,Daly City,1178000,1178000,2.166666666666666,0.840625,Zillow
2051,2021,San Mateo County,East Palo Alto,967000,967000,1.716292134831461,0.580065359477124,Zillow
2052,2021,San Mateo County,Foster City,1762000,1762000,2.192028985507247,0.856691253951528,Zillow
2053,2021,San Mateo County,Half Moon Bay,1472000,1472000,1.642728904847397,0.534932221063608,Zillow
2054,2021,San Mateo County,Hillsborough,4963000,4963000,1.832762557077626,0.648289604782464,Zillow
2055,2021,San Mateo County,Menlo Park,2647000,2647000,2.572199730094467,1.076078431372549,Zillow
2056,2021,San Mateo County,Millbrae,1915000,1915000,2.03486529318542,0.764976958525346,Zillow
2057,2021,San Mateo County,Pacifica,1284000,1284000,2.057142857142857,0.778393351800554,Zillow
2058,2021,San Mateo County,Portola Valley,3811000,3811000,1.177714285714286,0.266533732136923,Zillow
2059,2021,San Mateo County,Redwood City,1796000,1796000,2.241877256317689,0.884575026232949,Zillow
2060,2021,San Mateo County,San Bruno,1292000,1292000,2.304347826086956,0.922619047619048,Zillow
2061,2021,San Mateo County,San Carlos,2205000,2205000,2.402777777777778,0.981132075471698,Zillow
2062,2021,San Mateo County,San Mateo,1567000,1567000,2.090729783037475,0.797018348623853,Zillow
2063,2021,San Mateo County,South San Francisco,1227000,1227000,2.162371134020618,0.839580209895052,Zillow
2064,2021,San Mateo County,Woodside,4171000,4171000,1.663473818646232,0.549981419546637,Zillow
2065,2021,Santa Clara County,Campbell,1544000,1544000,2.313304721030043,0.925187032418953,Zillow
2066,2021,Santa Clara County,Cupertino,2528000,2528000,2.407008086253369,0.982745098039216,Zillow
2067,2021,Santa Clara County,Gilroy,938000,938000,1.333333333333334,0.355491329479769,Zillow
2068,2021,Santa Clara County,Los Altos,3722000,3722000,2.106844741235392,0.806796116504854,Zillow
2069,2021,Santa Clara County,Los Altos Hills,4920000,4920000,1.461230615307654,0.431480942682572,Zillow
2070,2021,Santa Clara County,Los Gatos,2314000,2314000,1.774580335731415,0.613668061366806,Zillow
2071,2021,Santa Clara County,Milpitas,1249000,1249000,2.068796068796069,0.786838340486409,Zillow
